disease,f1,rouge1,rouge2,rougeL,bleu4
网膜恶性肿瘤的中医治疗方法有哪些。,0.07223476297968398,0.06849314570536515,0.017830604218322593,0.06392693565970307,0.0051751557219520735
石疖的中医治疗方法有哪些。,0.027247956403269755,0.022038562501651746,0.0,0.022038562501651746,0.0029825715762435436
慢性铅中毒的中医治疗方法有哪些。,0.3126843657817109,0.31044775632880384,0.07920791579209914,0.208955219015371,0.04150438736500762
红斑的中医治疗方法有哪些。,0.14657210401891255,0.1431980860954314,0.04068857103484816,0.12410500733648151,0.009910378671052208
视网膜静脉周围炎的中医治疗方法有哪些。,0.2997658079625293,0.2992874059940985,0.05819295062252481,0.19952493568530996,0.021932839574623445
颊和唇咬伤的中医治疗方法有哪些。,0.3119266055045871,0.30959751833488297,0.07293665538956934,0.2105263109045425,0.027006257893552175
肋软骨炎的中医治疗方法有哪些。,0.03305785123966942,0.02785514823162541,0.0,0.02785514823162541,0.0037724123278866837
鼻咽炎的中医治疗方法有哪些。,0.15458937198067632,0.15121950730945882,0.044596907535578344,0.13658536096799542,0.013582519555727304
慢性化脓性上颌窦炎的中医治疗方法有哪些。,0.23173803526448364,0.22900762859507032,0.052287576701963406,0.18320610187751307,0.02218035992714897
腰椎椎管狭窄症的中医治疗方法有哪些。,0.030172413793103446,0.026143785882164025,0.0,0.026143785882164025,0.0024452751292921666
先天性角膜异常的中医治疗方法有哪些。,0.21951219512195122,0.21721310988847095,0.046703291732883026,0.15983606070814313,0.011120013821848329
原发性肺组织胞浆菌病的中医治疗方法有哪些。,0.16923076923076924,0.1658031038094984,0.03163444146651465,0.11917097945716686,0.008618622999174697
心律失常的中医治疗方法有哪些。,0.2555282555282556,0.26302729028612953,0.0473186069923579,0.1836228237848889,0.019028072060635476
腭部炎性假瘤的中医治疗方法有哪些。,0.21973094170403587,0.21719456534305204,0.059374995086133225,0.14027148841997522,0.024129542369860903
肠粘连的中医治疗方法有哪些。,0.30180180180180183,0.2999999950066116,0.08115941529023345,0.22727272227933895,0.02005958383367885
牙硬组织萌出后颜色改变的中医治疗方法有哪些。,0.2554112554112554,0.2532751042252246,0.05255877785085628,0.14847161077544305,0.019354423371659
泪囊恶性肿瘤的中医治疗方法有哪些。,0.21321961620469082,0.21075268338073777,0.04986149087284524,0.16344085542374856,0.012565220704194704
出牙综合征的中医治疗方法有哪些。,0.04093567251461988,0.03550295358846049,0.0,0.03550295358846049,0.003918374837550085
酒精性肝硬化伴食管静脉曲张破裂出血的中医治疗方法有哪些。,0.1919642857142857,0.18918918440386345,0.04601226499303753,0.13513513034980942,0.011314916140792516
急性鼻窦炎的中医治疗方法有哪些。,0.10244988864142539,0.09887639952187881,0.0179640668564681,0.08988763547693499,0.004121332172168178
腰椎滑脱症的中医治疗方法有哪些。,0.04245283018867925,0.03809523331473983,0.0029984958197743837,0.03809523331473983,0.003976871506491703
腹股沟直疝的中医治疗方法有哪些。,0.21026894865525672,0.20740740241426625,0.012213735572241336,0.11851851352537744,0.00874158590558931
囊虫病的中医治疗方法有哪些。,0.23326133909287255,0.23913042995737252,0.0527086334112063,0.19999999517476383,0.012729569536033611
闭合性喉外伤的中医治疗方法有哪些。,0.224,0.2210242537662471,0.061041287761121305,0.1725067335506137,0.018107379402372063
急性和亚急性虹膜睫状体炎的中医治疗方法有哪些。,0.20670391061452514,0.20396600067057769,0.04278074368040323,0.14730877687454375,0.018601503554513045
胆固醇性肉芽肿的中医治疗方法有哪些。,0.3055555555555555,0.3033707816588815,0.0947546484480979,0.21910111873753324,0.03795605711759371
眩晕的中医治疗方法有哪些。,0.03125,0.025316450701210726,0.0,0.025316450701210726,0.004060989665798318
肺恶性肿瘤的中医治疗方法有哪些。,0.21120689655172414,0.20869564720803416,0.043227660718053215,0.14347825590368637,0.010622939750494918
下咽后壁继发性恶性肿瘤的中医治疗方法有哪些。,0.17500000000000002,0.17088607128605204,0.03643724268771871,0.1329113877417483,0.012001056286241322
乳糜泻的中医治疗方法有哪些。,0.33411764705882346,0.33254156269621593,0.08915304107169143,0.22327790473897136,0.040518664659879675
妊娠合并肺结核的中医治疗方法有哪些。,0.15384615384615385,0.1593291358269057,0.04285713796330669,0.1299790310051028,0.009281722804301182
消化不良的中医治疗方法有哪些。,0.02680965147453083,0.021680211803087206,0.0,0.021680211803087206,0.0029825715762435436
继发性青光眼的中医治疗方法有哪些。,0.23148148148148148,0.22897195764477254,0.021406722829916344,0.16355139689710907,0.011856085118856904
骨癌的中医治疗方法有哪些。,0.14775725593667546,0.14399999507200018,0.027874559464848108,0.12799999507200022,0.008013008622755047
药物性肝病的中医治疗方法有哪些。,0.24434389140271492,0.24256292406767602,0.06404657433280615,0.17391303848415204,0.017561122465846582
慢性嗜酸性粒细胞性肺炎的中医治疗方法有哪些。,0.178117048346056,0.17480719301035558,0.03202846498651304,0.1182519230874765,0.0082110262856239
管状腺瘤的中医治疗方法有哪些。,0.21826280623608016,0.2157303321988639,0.052173908065700964,0.1438202198393134,0.010318579545822945
咯血的中医治疗方法有哪些。,0.24578313253012052,0.24330899762729327,0.0847723655162423,0.19951337718933712,0.023999183023226775
肝癌的中医治疗方法有哪些。,0.16602316602316602,0.16342411978614377,0.024489790988422484,0.11673151278225277,0.005335374251496573
上颌窦脓肿的中医治疗方法有哪些。,0.22510822510822512,0.2231947433789964,0.01746724390915648,0.15317286154092208,0.009332185955052124
机械通气相关性肺损伤的中医治疗方法有哪些。,0.2863247863247863,0.28448275363406667,0.07999999500512031,0.206896546737515,0.0335692164512661
肝肺综合症的中医治疗方法有哪些。,0.15765765765765766,0.1545454497736572,0.04573170238776265,0.1227272679554754,0.01296516872539311
睫状体裂伤的中医治疗方法有哪些。,0.16506717850287905,0.1698841651615213,0.03906249508819642,0.14285713813449427,0.012406153732118055
阿哥拉沙门菌肠炎的中医治疗方法有哪些。,0.029411764705882356,0.02380951881590241,0.0,0.02380951881590241,0.0035062744064181324
局限性脓胸的中医治疗方法有哪些。,0.1818181818181818,0.17857142361841435,0.027491403934944997,0.14795917872045522,0.008436790088196857
分开过强的中医治疗方法有哪些。,0.15233415233415235,0.15384614942398525,0.007104791198385075,0.08933002039172729,0.003014143426440398
上唇唇红缘恶性肿瘤的中医治疗方法有哪些。,0.2251908396946565,0.22350673885974592,0.052356015957519465,0.14258188336841654,0.011694526591707124
腮腺交界性肿瘤的中医治疗方法有哪些。,0.30188679245283023,0.29999999502551034,0.07082152474568486,0.2380952331207484,0.024321467690209993
胃黄色斑的中医治疗方法有哪些。,0.20323325635103928,0.20046619565336,0.028753988647430142,0.1491841443713087,0.005901482421653978
黏膜高反应性鼻病的中医治疗方法有哪些。,0.15417558886509636,0.1511879000723054,0.023633673009476774,0.11231101022349337,0.004710604274290492
十二指肠腺腺瘤的中医治疗方法有哪些。,0.03357314148681055,0.029055685204229017,0.0,0.029055685204229017,0.0023710833923573293
胁痛的中医治疗方法有哪些。,0.026578073089700997,0.020202015361245478,0.0,0.020202015361245478,0.004310922035690464
左心衰竭的中医治疗方法有哪些。,0.027027027027027025,0.02185791851876849,0.0,0.02185791851876849,0.0037704508722328487
先天性肥厚性幽门痉挛的中医治疗方法有哪些。,0.2909930715935335,0.2890442841662456,0.07594936217277913,0.20979020491216646,0.027491911405341
过敏性鼻炎的中医治疗方法有哪些。,0.19130434782608696,0.189010984119406,0.03960395540333244,0.1450549401633621,0.013468978950715848
猫眼疮的中医治疗方法有哪些。,0.2641509433962264,0.2619047569700681,0.06354514552186256,0.1809523760176872,0.00994067997017723
转胞的中医治疗方法有哪些。,0.21476510067114093,0.21218961152311616,0.06231453516505424,0.17607223003327416,0.024926708175761002
十二指肠球炎的中医治疗方法有哪些。,0.058997050147492625,0.053731338495701025,0.0,0.053731338495701025,0.004622293445936229
膈上淋巴结继发恶性肿瘤的中医治疗方法有哪些。,0.25053995680345575,0.24836600813856027,0.05056179275600511,0.18736382948932284,0.015465743498318842
半乳糖性白内障的中医治疗方法有哪些。,0.2088167053364269,0.20608898798040914,0.062208393154077446,0.14519905823802046,0.019005774281983075
腭黏膜炎的中医治疗方法有哪些。,0.19254658385093168,0.1886792402861834,0.039735094447125245,0.14465408305347904,0.019147072588963265
胆囊肠瘘的中医治疗方法有哪些。,0.1983122362869198,0.19574467591706668,0.042134826463870366,0.127659569534088,0.006215575898552891
玻璃体视网膜机化的中医治疗方法有哪些。,0.1563218390804598,0.15740740274348436,0.01860464633875493,0.06018518052126237,0.0054632509940211104
丹毒的中医治疗方法有哪些。,0.025,0.018987336772954368,0.0,0.018987336772954368,0.0033611901364228557
前房积脓的中医治疗方法有哪些。,0.2601156069364162,0.25730993664512164,0.04301074802115903,0.18128654483225623,0.014270223378888888
束支传导阻滞的中医治疗方法有哪些。,0.15207373271889402,0.14883720435954587,0.024960993440048117,0.11627906482466221,0.005744158949277828
高度近视相关性内斜视的中医治疗方法有哪些。,0.2904761904761905,0.28846153348754167,0.05783865557978864,0.1971153796413879,0.030205745573939808
哮病的中医治疗方法有哪些。,0.15233415233415235,0.14888336991225873,0.045454540602600034,0.09429279919265583,0.011022522400427406
视网膜寄生虫性囊肿的中医治疗方法有哪些。,0.17560975609756097,0.17283950118896524,0.04140126911299702,0.12839505674452084,0.01240490530166697
胆道张力低下综合征的中医治疗方法有哪些。,0.058823529411764705,0.05445544055938189,0.0030441350446393364,0.05445544055938189,0.0042879952292303805
荨麻疹的中医治疗方法有哪些。,0.03205128205128205,0.025974021076067715,0.0,0.025974021076067715,0.004168147992740339
视网膜色素变性(扇形)的中医治疗方法有哪些。,0.02865329512893983,0.023188400897963646,0.0,0.023188400897963646,0.004104891931271057
十二指肠淤积的中医治疗方法有哪些。,0.25436408977556113,0.25188916386170845,0.0583190345058538,0.20151133010855993,0.018391515858598734
远视眼的中医治疗方法有哪些。,0.03664921465968586,0.03174602674659243,0.0,0.03174602674659243,0.0037829701847651356
牙列缺损的中医治疗方法有哪些。,0.07920792079207921,0.07357859095804324,0.0041753613896420416,0.07357859095804324,0.0026599141037610924
房室交界性期前收缩的中医治疗方法有哪些。,0.17346938775510204,0.17010308779001504,0.03799654083957575,0.13402061356321096,0.008429039580299775
后睫状体炎的中医治疗方法有哪些。,0.24307036247334757,0.2408602101288936,0.06524822199028257,0.1290322531396464,0.021824332860597564
产后腰痛的中医治疗方法有哪些。,0.27027027027027023,0.267477198921296,0.04206500528412022,0.21884498007631129,0.011389399388968121
心包粘连的中医治疗方法有哪些。,0.19339622641509435,0.19047618562312937,0.05741626298685716,0.15238094752789133,0.011426317614251235
化脓性腮腺炎的中医治疗方法有哪些。,0.1838074398249453,0.181015447683094,0.029282571881438568,0.13245032627029046,0.006394282154336312
春温的中医治疗方法有哪些。,0.2261640798226164,0.22371364156669632,0.058091281307063945,0.17002236639891113,0.012602802370756429
口腔动静脉畸形的中医治疗方法有哪些。,0.18518518518518517,0.18224298581186144,0.036866354567356555,0.13551401384924464,0.010062900623525734
直肠原位癌的中医治疗方法有哪些。,0.29850746268656714,0.2964824070729275,0.07321130950390536,0.221105522650817,0.022088635436853306
角结膜增生的中医治疗方法有哪些。,0.2896551724137931,0.28770301136212667,0.09436833597622168,0.2598607839839364,0.031115498891389228
胆汁性腹膜炎的中医治疗方法有哪些。,0.2630272952853598,0.260651624073467,0.05405404907135555,0.1503759348504094,0.02198944723462266
唇畸形的中医治疗方法有哪些。,0.2477064220183486,0.24480369015142234,0.035767506196015715,0.18937643841932073,0.015666568586375888
痈的中医治疗方法有哪些。,0.2590673575129534,0.25789473192867046,0.05990016141494667,0.17368420561288103,0.019581370227611528
晶状体源性不规则散光的中医治疗方法有哪些。,0.029498525073746312,0.02388059210514692,0.0,0.02388059210514692,0.004104891931271057
鼻腭囊肿的中医治疗方法有哪些。,0.16306954436450838,0.16019416977719403,0.02614378598316977,0.12621358725292223,0.012726068714992538
眼内异物的中医治疗方法有哪些。,0.028455284552845527,0.024590158986916473,0.0,0.024590158986916473,0.0015715722190712302
麻疹并发支气管炎的中医治疗方法有哪些。,0.18101545253863133,0.17817371439189306,0.03647415913373929,0.12472159857897552,0.014845270125978118
股动脉损伤的中医治疗方法有哪些。,0.10554089709762533,0.10160427317910174,0.014705877368148856,0.08556149243043867,0.004265803015879741
先天性沙漏状胃的中医治疗方法有哪些。,0.17515274949083504,0.1724845946358927,0.04178272480505332,0.11088295192542051,0.014265640065291425
黄褐斑的中医治疗方法有哪些。,0.31313131313131315,0.3112244848214286,0.1130856169710385,0.24489795420918375,0.06354396266923419
层间积液综合征的中医治疗方法有哪些。,0.266384778012685,0.2643923191529408,0.08298754686730632,0.19189764964334602,0.03243791594019567
原发性视网膜脱离的中医治疗方法有哪些。,0.20047732696897375,0.1975903565336044,0.052959496577042624,0.12048192279866475,0.009240472513991101
乳发的中医治疗方法有哪些。,0.16541353383458646,0.16243654323378612,0.027397255278723463,0.10659897978200958,0.010203879683078367
儿童期情绪障碍的中医治疗方法有哪些。,0.16964285714285712,0.16704288440644297,0.009302320664193453,0.14446952097529178,0.005734547185475381
痴呆的中医治疗方法有哪些。,0.189873417721519,0.18723403758940713,0.05100670641264857,0.15319148439791777,0.01020169748692062
肩周炎的中医治疗方法有哪些。,0.2745995423340961,0.2731481432870371,0.062111796282792335,0.23148147662037047,0.014830881960123693
胰岛β细胞瘤的中医治疗方法有哪些。,0.171875,0.16929133368311752,0.04968943601231485,0.1417322785650073,0.021325689976790605
先天性外鼻畸形的中医治疗方法有哪些。,0.23076923076923075,0.22815533489819975,0.06542055576168747,0.1407766941215008,0.013797502752043231
残髓炎的中医治疗方法有哪些。,0.20674157303370788,0.20454544957892576,0.04685211799463706,0.1454545404880167,0.015533909903394625
视神经盘先天性畸形的中医治疗方法有哪些。,0.28265524625267663,0.28077753287275686,0.07627118144071819,0.19438444431984114,0.04437253472642313
结节性脉络膜炎的中医治疗方法有哪些。,0.24242424242424243,0.24017466759291403,0.05014748764455632,0.20087335754924593,0.024904599702689895
肺结核的中医治疗方法有哪些。,0.21098901098901102,0.2088888841260248,0.03044139533454346,0.16888888412602485,0.006806705490987341
阴黄的中医治疗方法有哪些。,0.08226221079691516,0.07792207302411903,0.007434939243518508,0.062337657439703535,0.004722471622731487
横结肠恶性肿瘤的中医治疗方法有哪些。,0.2352941176470588,0.2332695935010914,0.0391676816648071,0.1567877579370379,0.009044136202028234
先天性后鼻孔狭窄的中医治疗方法有哪些。,0.026871401151631474,0.023210826935639944,0.0,0.023210826935639944,0.0023882733092579654
剥脱性皮炎的中医治疗方法有哪些。,0.09826589595375723,0.0935672466481997,0.019379840516796882,0.0818713402154512,0.0053046080760793405
陈旧性下壁后壁右心室心肌梗死的中医治疗方法有哪些。,0.2585034013605442,0.2568807289516876,0.0649926094774718,0.1926605454654492,0.03752449434244236
食道癌的中医治疗方法有哪些。,0.2634989200863931,0.26143790387951454,0.05780346340693849,0.16993463590565847,0.00966947257626554
巴比妥类药物中毒的中医治疗方法有哪些。,0.15596330275229356,0.1527777728875173,0.040310072526892025,0.11574073585048031,0.010357363084828673
房室传导阻滞的中医治疗方法有哪些。,0.24561403508771928,0.24332343719677033,0.0559999952420004,0.1899109742887585,0.01768037052118529
鼻腔生物学行为未定肿瘤的中医治疗方法有哪些。,0.208,0.2056451564269805,0.041379305362416775,0.1491935435237547,0.007382999926623928
潜行性龋的中医治疗方法有哪些。,0.24113475177304963,0.23866347952176178,0.06535947212610574,0.1909307826243871,0.02549813034064887
神经梅毒的中医治疗方法有哪些。,0.2254697286012526,0.22315788983632145,0.05730658527269935,0.16842104773105832,0.02225235089437133
急性胰腺炎的中医治疗方法有哪些。,0.21176470588235294,0.2095238045605443,0.07244093989092973,0.15238094741768726,0.02846781688722092
软产道异常的中医治疗方法有哪些。,0.21834061135371177,0.21585902591860903,0.061674003820934034,0.1674008761388734,0.019471540910755702
鳃裂恶性肿瘤的中医治疗方法有哪些。,0.22691292875989447,0.22399999500430234,0.0788530416418086,0.1599999950043024,0.027640816419417576
色素性青光眼的中医治疗方法有哪些。,0.3080459770114943,0.3069767392072472,0.08695651679263845,0.23255813455608448,0.06582825608186708
屈光指数性近视的中医治疗方法有哪些。,0.237467018469657,0.23466666166670233,0.057142852189349926,0.1759999950000357,0.02045053542321831
急性鼻咽炎的中医治疗方法有哪些。,0.09809264305177112,0.09418282049861522,0.007380068803192339,0.07756232188365683,0.004442970823090819
原发性慢性肾上腺皮质机能减退症的中医治疗方法有哪些。,0.2511013215859031,0.2488888839506174,0.06423357164243206,0.20444443950617297,0.04028970145232599
心包破裂的中医治疗方法有哪些。,0.17505470459518602,0.17218542561564076,0.05278591876334101,0.14569535939047523,0.019628653966550093
唇、口腔和咽生物学行为未定肿瘤的中医治疗方法有哪些。,0.28433734939759037,0.28223843785082975,0.057488648555505895,0.19464719697491736,0.03312324068176007
胎生牙的中医治疗方法有哪些。,0.21234567901234566,0.2099999950045001,0.03311257780563427,0.16999999500450017,0.007670916435938516
直肠良性肿瘤的中医治疗方法有哪些。,0.022346368715083796,0.016949147550194582,0.0,0.016949147550194582,0.002890035045582302
新生儿青光眼的中医治疗方法有哪些。,0.27698574338085535,0.275153999138842,0.07733332833934255,0.22176590878976607,0.02818563580168351
牙龈和无牙区牙槽嵴疾患的中医治疗方法有哪些。,0.22543352601156072,0.222222217632776,0.05859374568855317,0.15789473225265907,0.015217210984242443
军团菌病的中医治疗方法有哪些。,0.2909930715935335,0.2877030112510161,0.05899704516489631,0.20881670034614386,0.018914531565238826
眼隐球菌病的中医治疗方法有哪些。,0.09026128266033254,0.09134614974112443,0.016611291189667997,0.07692307281804756,0.004238700657656048
先天性牙槽嵴裂的中医治疗方法有哪些。,0.20975609756097563,0.206896546806159,0.026229503210482,0.16256157143670089,0.011016853927610192
前睑缘炎的中医治疗方法有哪些。,0.16216216216216214,0.1580547062595506,0.024691353106065433,0.09118540534769662,0.008536657540050558
药物性鼻炎的中医治疗方法有哪些。,0.19004524886877827,0.18721460703071255,0.04863221388937699,0.15068492666541577,0.00907745356951096
老年性白内障皮质型的中医治疗方法有哪些。,0.021321961620469083,0.017204296242341512,0.0,0.017204296242341512,0.000992642428562055
肠系膜裂孔疝的中医治疗方法有哪些。,0.22553191489361699,0.22317596081259564,0.0744047569420089,0.17596566038341113,0.02617280755189971
视神经炎的中医治疗方法有哪些。,0.21917808219178084,0.21606647700554793,0.05464480390576053,0.16620498116067264,0.017549771984120624
眼内直肌麻痹的中医治疗方法有哪些。,0.022598870056497175,0.017142852184654493,0.0,0.017142852184654493,0.0038097334499380487
颈肋综合征的中医治疗方法有哪些。,0.20594059405940593,0.20359280964394574,0.0684931457984616,0.16367264996330708,0.015511722413803292
皮脂腺淋巴腺瘤的中医治疗方法有哪些。,0.02373887240356083,0.01801801310932688,0.0,0.01801801310932688,0.003364344870327117
阿米巴病带菌者的中医治疗方法有哪些。,0.2184154175588865,0.21598271641086175,0.039325837705506565,0.15982720885146656,0.014969515427849803
肠鸣音异常的中医治疗方法有哪些。,0.24193548387096772,0.2391304298158378,0.04912280203139478,0.17934782112018563,0.010037264926601905
先天性外眦赘皮的中医治疗方法有哪些。,0.14222222222222222,0.1390134480177564,0.03773584407607902,0.09865470362313766,0.011021766285495515
脂肪吸收不良的中医治疗方法有哪些。,0.02702702702702703,0.021917803220117483,0.0,0.021917803220117483,0.003181363225199513
角膜穿通伤伴玻璃体嵌顿的中医治疗方法有哪些。,0.32258064516129037,0.32047477252947554,0.07072691069480234,0.17804153810811063,0.01672764421897977
脊髓空洞症的中医治疗方法有哪些。,0.21670428893905191,0.21412300190659048,0.07704159746800254,0.16856491534622603,0.027268130576545827
头颈皮肤恶性肿瘤的中医治疗方法有哪些。,0.1726315789473684,0.16985137516257154,0.02781640668638536,0.11040339214770961,0.007397053553703332
上颌低位阻生第三磨牙的中医治疗方法有哪些。,0.18323586744639375,0.1811023572840847,0.04509283319801081,0.1377952706699115,0.014576794162126813
百草枯中毒的中医治疗方法有哪些。,0.2585551330798479,0.25482624990742536,0.06266318072629884,0.2316602267414023,0.021153741517723642
颌骨缺损的中医治疗方法有哪些。,0.27528089887640456,0.2727272677351822,0.04521738640356953,0.17045454046245495,0.01757452933969353
眼眶软组织挫伤的中医治疗方法有哪些。,0.25060240963855424,0.24817517750664522,0.0242424192428385,0.18004865682538004,0.011559855953945595
视网膜蔓状血管瘤的中医治疗方法有哪些。,0.21505376344086022,0.21258134002098625,0.07153075325265436,0.16052060249387132,0.02296989545537285
颊黏膜原位癌的中医治疗方法有哪些。,0.21573033707865166,0.21315192248085943,0.05822415802851502,0.1587301537733765,0.012584796631541198
病毒性肝炎乙型丁型(重叠感染)慢性轻度的中医治疗方法有哪些。,0.19941348973607037,0.19584569235689328,0.048484843661341155,0.16023738375155208,0.017846043509250543
多器官衰竭的中医治疗方法有哪些。,0.21568627450980393,0.21287128213655537,0.057335576804939455,0.14851484649299107,0.019678528949610745
双歧鼻尖的中医治疗方法有哪些。,0.2518891687657431,0.24936386268710067,0.05254515099376937,0.1679389263003323,0.016165840832641564
贫血眼底改变的中医治疗方法有哪些。,0.28140703517587934,0.2791878122918654,0.10207336023798828,0.20812182244414967,0.038969793706846695
面和颈近中囊肿的中医治疗方法有哪些。,0.2608695652173913,0.2582417532491547,0.058076220067918516,0.17582417083157242,0.02480649972794695
阵发性交界性心动过速的中医治疗方法有哪些。,0.1885245901639344,0.1859504082723176,0.04741979974627015,0.1487603256276895,0.017160092037385367
唇血管瘤的中医治疗方法有哪些。,0.2693409742120344,0.26666666170199543,0.07615229976827434,0.1913043428614158,0.022507680717836487
胰石症的中医治疗方法有哪些。,0.02949852507374631,0.023880592038495137,0.0,0.023880592038495137,0.0040219751601760865
翼外肌功能亢进的中医治疗方法有哪些。,0.20750551876379691,0.20535713786202578,0.01963533862796639,0.16517856643345438,0.010589763707056842
低频疲劳的中医治疗方法有哪些。,0.03365384615384615,0.029197075292238056,0.0,0.029197075292238056,0.0031424407457066638
胃肿瘤的中医治疗方法有哪些。,0.031088082901554404,0.0261780054713422,0.0,0.0261780054713422,0.003517657255181122
桡骨小头半脱位的中医治疗方法有哪些。,0.20095693779904308,0.19806762791197005,0.03793102951153455,0.16908212066559328,0.0167101300323094
头部皮肤继发恶性肿瘤的中医治疗方法有哪些。,0.24423963133640555,0.25116278572536516,0.04316546262889142,0.17209301828350473,0.013388559001080434
子宫颈癌的中医治疗方法有哪些。,0.22680412371134018,0.22453221972726614,0.058577400881093006,0.18711018230522874,0.01381601446379674
先天性半侧颜面肥大畸形的中医治疗方法有哪些。,0.30083565459610023,0.2985915442961318,0.0649819445575992,0.2197183048595121,0.01668283917063547
产后尿潴留的中医治疗方法有哪些。,0.16557734204793026,0.16263735776606703,0.03007518298079115,0.12307691820562752,0.008940025027007152
Ⅲ度房室传导阻滞的中医治疗方法有哪些。,0.02958579881656805,0.023952090920435577,0.0,0.023952090920435577,0.0038552913392371053
眼眶梅毒的中医治疗方法有哪些。,0.02318840579710145,0.017595303004963488,0.0,0.017595303004963488,0.0033260977829525718
肠道寄生虫病的中医治疗方法有哪些。,0.19909502262443438,0.19634702721377797,0.045592700248658614,0.11415524639186025,0.011173553887103447
先天性鼻发育不良的中医治疗方法有哪些。,0.24628450106157113,0.2441113441868229,0.06035664798899636,0.1798715154930328,0.015202073734460074
药物性支气管哮喘的中医治疗方法有哪些。,0.023460410557184754,0.01785713816964409,0.0,0.01785713816964409,0.0037321174640188104
睡眠癫痫的中医治疗方法有哪些。,0.16256157635467983,0.15920397512375944,0.023026310977807878,0.13432835323321224,0.009675104339517964
鼻中隔坏死的中医治疗方法有哪些。,0.296137339055794,0.2943722895537003,0.0718390754994471,0.22943722461863542,0.020986364331234943
血胸的中医治疗方法有哪些。,0.1502145922746781,0.14718614246959402,0.03206996592406301,0.11255410783755947,0.007731827858735344
副牛痘的中医治疗方法有哪些。,0.23323615160349853,0.23076922581982437,0.06160163771150571,0.19526626723994273,0.016241107070857852
化学性食管炎的中医治疗方法有哪些。,0.03636363636363636,0.030674841912003436,0.0,0.030674841912003436,0.00478564088505643
心肌囊肿的中医治疗方法有哪些。,0.22903885480572594,0.22680411873176756,0.06085753305051032,0.17319587130908717,0.027365703503156095
赤游丹的中医治疗方法有哪些。,0.20140515222482436,0.19858155546702896,0.02302631088491275,0.15602836397766726,0.008331667432683511
规则散光的中医治疗方法有哪些。,0.19591836734693877,0.1938144280636838,0.04048582496717304,0.1360824693007973,0.016055848606803324
心室颤动的中医治疗方法有哪些。,0.14857142857142858,0.14985590383077688,0.02910602508651038,0.06916426117948016,0.005042630254895442
主要为全身性和血液学物质中毒的中医治疗方法有哪些。,0.31980906921241053,0.31807228421541595,0.08902076651969316,0.21686746493830755,0.04664105350633949
会厌脓肿的中医治疗方法有哪些。,0.20416666666666666,0.20168066740316729,0.048502134840670355,0.13865545731913373,0.013471537946389368
颏下淋巴结结核的中医治疗方法有哪些。,0.17635270541082163,0.1737373689979391,0.04365620241389699,0.14141413667470684,0.015690311672704474
病毒性肝炎慢性轻度的中医治疗方法有哪些。,0.13622291021671826,0.13166143709711992,0.02114164449293663,0.11285265966765284,0.007483930428269333
遗传性牙釉质发育不全的中医治疗方法有哪些。,0.2828282828282829,0.28105905814560256,0.08740359399951125,0.19959266303358636,0.039956172811715165
腭骨骨折的中医治疗方法有哪些。,0.2620320855614973,0.2594594544880936,0.06010016194893591,0.21081080583944492,0.025003504109584577
舌口涎腺血管瘤的中医治疗方法有哪些。,0.2205128205128205,0.2176165753194718,0.06872851735005528,0.155440409516363,0.022821156747866993
动脉瘤的中医治疗方法有哪些。,0.16379310344827586,0.16086956059253324,0.04491017477630122,0.13478260407079412,0.009286634750198437
先天性消化道畸形的中医治疗方法有哪些。,0.22033898305084748,0.2179487129495399,0.026954172992059943,0.141025636026463,0.00837538886258067
中耳异物的中医治疗方法有哪些。,0.21296296296296297,0.21028036900646357,0.08049535108028479,0.19158878022141684,0.018194246122460695
心源性哮喘的中医治疗方法有哪些。,0.03598971722365039,0.03116882622553629,0.0,0.03116882622553629,0.0031851517215338533
败血症的中医治疗方法有哪些。,0.2048780487804878,0.20197043838906564,0.037499995014112,0.1379310295220706,0.008079384785084054
局限性视网膜脱离的中医治疗方法有哪些。,0.1566579634464752,0.1578947327065098,0.011049719388570111,0.1157894695486151,0.003861333704729465
贫血的中医治疗方法有哪些。,0.027548209366391185,0.022284117610199654,0.0,0.022284117610199654,0.0028222100709264955
唾液腺萎缩的中医治疗方法有哪些。,0.07032967032967034,0.06681513977708481,0.005540161210515472,0.06236079679267504,0.004548674818828513
心肌肌桥的中医治疗方法有哪些。,0.27906976744186046,0.27676239710107786,0.06851549263606134,0.2140992117224878,0.04454526288486752
小肠继发恶性肿瘤的中医治疗方法有哪些。,0.21395348837209302,0.21126760067358782,0.046439623483404,0.14084506546232028,0.011898168355910786
外伤性展神经麻痹的中医治疗方法有哪些。,0.11356466876971609,0.10862619327297432,0.012219954765080613,0.10862619327297432,0.006737185917892528
腹内疝伴肠梗阻的中医治疗方法有哪些。,0.2683982683982684,0.26637554086106296,0.0342857092989395,0.2401746674986176,0.017815611766650724
产后便秘的中医治疗方法有哪些。,0.1711899791231733,0.16806722211143293,0.028288538190454387,0.13445377673328174,0.01073724691743872
奎宁中毒的中医治疗方法有哪些。,0.17757009345794394,0.17452829714311155,0.037441492747827876,0.13679244808650784,0.0057222918511791185
尿道与阴茎结核的中医治疗方法有哪些。,0.17757009345794394,0.1749408934491336,0.02799377417674336,0.14184396673518565,0.010792254961893333
X型内斜视的中医治疗方法有哪些。,0.26044226044226043,0.25806451114014617,0.03358778126216496,0.1538461488572679,0.010873128278080632
拇指再造的中医治疗方法有哪些。,0.03095975232198142,0.02507836506559581,0.0,0.02507836506559581,0.004670606105608189
